00,0000,
01,0001,
02,0002,
03,0003,
04,009c,
05,0009,
06,0086,
07,007f,
08,0097,
09,008d,
0a,008e,
0b,000b,
0c,000c,
0d,000d,
10,0010,
11,0011,
12,0012,
13,0013,
14,009d,
15,000a,
16,0008,
17,0087,
18,0018,
19,0019,
1a,0092,
1b,008f,
1c,001c,
1d,001d,
1e,001e,
1f,001f,
20,0080,
21,0081,
22,0082,
23,0083,
24,0084,
25,000a,
26,0017,
27,001b,
28,0088,
29,0089,
2a,008a,
2b,008b,
2c,008c,
2d,0005,
2e,0006,
2f,0007,
30,0090,
31,0091,
32,0016,
33,0093,
34,0094,
35,0095,
36,0096,
37,0004,
38,0098,
39,0099,
3a,009a,
3b,009b,
3c,0014,
3d,0015,
3e,009e,
3f,001a,
40,0020,
42,ff61,｡
43,ff62,｢
44,ff63,｣
45,ff64,､
46,ff65,･
47,ff66,ｦ
48,ff67,ｧ
49,ff68,ｨ
4a,00a2,¢
4b,002e,.
4c,003c,<
4d,0028,(
4e,002b,+
4f,007c,|
50,0026,&
51,ff69,ｩ
52,ff6a,ｪ
53,ff6b,ｫ
54,ff6c,ｬ
55,ff6d,ｭ
56,ff6e,ｮ
57,ff6f,ｯ
58,ff70,ｰ
59,ff71,ｱ
5a,0021,!
5b,0024,$
5c,002a,*
5d,0029,)
5e,003b,;
5f,00ac,¬
60,002d,-
61,002f,/
62,ff72,ｲ
63,ff73,ｳ
64,ff74,ｴ
65,ff75,ｵ
66,ff76,ｶ
67,ff77,ｷ
68,ff78,ｸ
69,ff79,ｹ
6b,002c,","
6c,0025,%
6d,005f,_
6e,003e,>
6f,003f,?
70,ff7a,ｺ
71,ff7b,ｻ
72,ff7c,ｼ
73,ff7d,ｽ
74,ff7e,ｾ
75,ff7f,ｿ
76,ff80,ﾀ
77,ff81,ﾁ
78,ff82,ﾂ
79,0060,`
7a,003a,:
7b,0023,#
7c,0040,@
7d,0027,'
7e,003d,=
7f,0022,""""
81,0061,a
82,0062,b
83,0063,c
84,0064,d
85,0065,e
86,0066,f
87,0067,g
88,0068,h
89,0069,i
8a,ff83,ﾃ
8b,ff84,ﾄ
8c,ff85,ﾅ
8d,ff86,ﾆ
8e,ff87,ﾇ
8f,ff88,ﾈ
91,006a,j
92,006b,k
93,006c,l
94,006d,m
95,006e,n
96,006f,o
97,0070,p
98,0071,q
99,0072,r
9a,ff89,ﾉ
9b,ff8a,ﾊ
9c,ff8b,ﾋ
9d,ff8c,ﾌ
9e,ff8d,ﾍ
9f,ff8e,ﾎ
a0,203e,‾
a1,007e,~
a2,0073,s
a3,0074,t
a4,0075,u
a5,0076,v
a6,0077,w
a7,0078,x
a8,0079,y
a9,007a,z
aa,ff8f,ﾏ
ab,ff90,ﾐ
ac,ff91,ﾑ
ad,005b,[
ae,ff92,ﾒ
af,ff93,ﾓ
b0,005e,^
b1,00a3,£
b2,00a5,¥
b3,ff94,ﾔ
b4,ff95,ﾕ
b5,ff96,ﾖ
b6,ff97,ﾗ
b7,ff98,ﾘ
b8,ff99,ﾙ
b9,ff9a,ﾚ
ba,ff9b,ﾛ
bb,ff9c,ﾜ
bc,ff9d,ﾝ
bd,005d,]
be,ff9e,ﾞ
bf,ff9f,ﾟ
c0,007b,{
c1,0041,A
c2,0042,B
c3,0043,C
c4,0044,D
c5,0045,E
c6,0046,F
c7,0047,G
c8,0048,H
c9,0049,I
d0,007d,}
d1,004a,J
d2,004b,K
d3,004c,L
d4,004d,M
d5,004e,N
d6,004f,O
d7,0050,P
d8,0051,Q
d9,0052,R
e0,005c,\
e2,0053,S
e3,0054,T
e4,0055,U
e5,0056,V
e6,0057,W
e7,0058,X
e8,0059,Y
e9,005a,Z
f0,0030,0
f1,0031,1
f2,0032,2
f3,0033,3
f4,0034,4
f5,0035,5
f6,0036,6
f7,0037,7
f8,0038,8
f9,0039,9
ff,009f,
4040,3000,　
4141,03b1,α
4142,03b2,β
4143,03b3,γ
4144,03b4,δ
4145,03b5,ε
4146,03b6,ζ
4147,03b7,η
4148,03b8,θ
4149,03b9,ι
414a,03ba,κ
414b,03bb,λ
414c,03bc,μ
414d,03bd,ν
414e,03be,ξ
414f,03bf,ο
4150,03c0,π
4151,03c1,ρ
4152,03c3,σ
4153,03c4,τ
4154,03c5,υ
4155,03c6,φ
4156,03c7,χ
4157,03c8,ψ
4158,03c9,ω
4161,0391,Α
4162,0392,Β
4163,0393,Γ
4164,0394,Δ
4165,0395,Ε
4166,0396,Ζ
4167,0397,Η
4168,0398,Θ
4169,0399,Ι
416a,039a,Κ
416b,039b,Λ
416c,039c,Μ
416d,039d,Ν
416e,039e,Ξ
416f,039f,Ο
4170,03a0,Π
4171,03a1,Ρ
4172,03a3,Σ
4173,03a4,Τ
4174,03a5,Υ
4175,03a6,Φ
4176,03a7,Χ
4177,03a8,Ψ
4178,03a9,Ω
4180,0430,а
4181,0431,б
4182,0432,в
4183,0433,г
4184,0434,д
4185,0435,е
4186,0451,ё
4187,0436,ж
4188,0437,з
4189,0438,и
418a,0439,й
418b,043a,к
418c,043b,л
418d,043c,м
418e,043d,н
418f,043e,о
4190,043f,п
4191,0440,р
4192,0441,с
4193,0442,т
4194,0443,у
4195,0444,ф
4196,0445,х
4197,0446,ц
4198,0447,ч
4199,0448,ш
419a,0449,щ
419b,044a,ъ
419c,044b,ы
419d,044c,ь
419e,044d,э
419f,044e,ю
41a0,044f,я
41b1,2170,ⅰ
41b2,2171,ⅱ
41b3,2172,ⅲ
41b4,2173,ⅳ
41b5,2174,ⅴ
41b6,2175,ⅵ
41b7,2176,ⅶ
41b8,2177,ⅷ
41b9,2178,ⅸ
41ba,2179,ⅹ
41c0,0410,А
41c1,0411,Б
41c2,0412,В
41c3,0413,Г
41c4,0414,Д
41c5,0415,Е
41c6,0401,Ё
41c7,0416,Ж
41c8,0417,З
41c9,0418,И
41ca,0419,Й
41cb,041a,К
41cc,041b,Л
41cd,041c,М
41ce,041d,Н
41cf,041e,О
41d0,041f,П
41d1,0420,Р
41d2,0421,С
41d3,0422,Т
41d4,0423,У
41d5,0424,Ф
41d6,0425,Х
41d7,0426,Ц
41d8,0427,Ч
41d9,0428,Ш
41da,0429,Щ
41db,042a,Ъ
41dc,042b,Ы
41dd,042c,Ь
41de,042d,Э
41df,042e,Ю
41e0,042f,Я
41f1,2160,Ⅰ
41f2,2161,Ⅱ
41f3,2162,Ⅲ
41f4,2163,Ⅳ
41f5,2164,Ⅴ
41f6,2165,Ⅵ
41f7,2166,Ⅶ
41f8,2167,Ⅷ
41f9,2168,Ⅸ
41fa,2169,Ⅹ
424a,ffe1,￡
424b,ff0e,．
424c,ff1c,＜
424d,ff08,（
424e,ff0b,＋
424f,ff5c,｜
4250,ff06,＆
425a,ff01,！
425b,ffe5,￥
425c,ff0a,＊
425d,ff09,）
425e,ff1b,；
425f,ffe2,￢
4260,ff0d,－
4261,ff0f,／
426a,ffe4,￤
426b,ff0c,，
426c,ff05,％
426d,ff3f,＿
426e,ff1e,＞
426f,ff1f,？
4279,ff40,｀
427a,ff1a,：
427b,ff03,＃
427c,ff20,＠
427d,ff07,＇
427e,ff1d,＝
427f,ff02,＂
4281,ff41,ａ
4282,ff42,ｂ
4283,ff43,ｃ
4284,ff44,ｄ
4285,ff45,ｅ
4286,ff46,ｆ
4287,ff47,ｇ
4288,ff48,ｈ
4289,ff49,ｉ
4291,ff4a,ｊ
4292,ff4b,ｋ
4293,ff4c,ｌ
4294,ff4d,ｍ
4295,ff4e,ｎ
4296,ff4f,ｏ
4297,ff50,ｐ
4298,ff51,ｑ
4299,ff52,ｒ
42a1,ffe3,￣
42a2,ff53,ｓ
42a3,ff54,ｔ
42a4,ff55,ｕ
42a5,ff56,ｖ
42a6,ff57,ｗ
42a7,ff58,ｘ
42a8,ff59,ｙ
42a9,ff5a,ｚ
42c0,ff5b,｛
42c1,ff21,Ａ
42c2,ff22,Ｂ
42c3,ff23,Ｃ
42c4,ff24,Ｄ
42c5,ff25,Ｅ
42c6,ff26,Ｆ
42c7,ff27,Ｇ
42c8,ff28,Ｈ
42c9,ff29,Ｉ
42d0,ff5d,｝
42d1,ff2a,Ｊ
42d2,ff2b,Ｋ
42d3,ff2c,Ｌ
42d4,ff2d,Ｍ
42d5,ff2e,Ｎ
42d6,ff2f,Ｏ
42d7,ff30,Ｐ
42d8,ff31,Ｑ
42d9,ff32,Ｒ
42e0,ff04,＄
42e2,ff33,Ｓ
42e3,ff34,Ｔ
42e4,ff35,Ｕ
42e5,ff36,Ｖ
42e6,ff37,Ｗ
42e7,ff38,Ｘ
42e8,ff39,Ｙ
42e9,ff3a,Ｚ
42f0,ff10,０
42f1,ff11,１
42f2,ff12,２
42f3,ff13,３
42f4,ff14,４
42f5,ff15,５
42f6,ff16,６
42f7,ff17,７
42f8,ff18,８
42f9,ff19,９
4341,3002,。
4342,300c,「
4343,300d,」
4344,3001,、
4345,30fb,・
4346,30f2,ヲ
4347,30a1,ァ
4348,30a3,ィ
4349,30a5,ゥ
434a,ffe0,￠
434b,2220,∠
434c,22a5,⊥
434d,2312,⌒
434e,2202,∂
434f,2207,∇
4351,30a7,ェ
4352,30a9,ォ
4353,30e3,ャ
4354,30e5,ュ
4355,30e7,ョ
4356,30c3,ッ
4357,30ee,ヮ
4358,30fc,ー
4359,30f5,ヵ
435a,30f6,ヶ
435b,2261,≡
435c,2252,≒
435d,226a,≪
435e,226b,≫
435f,221a,√
4360,223d,∽
4361,221d,∝
4362,222b,∫
4363,222c,∬
4364,2208,∈
4365,220b,∋
4366,2286,⊆
4367,2287,⊇
4368,2282,⊂
4369,2283,⊃
436a,222a,∪
436b,2229,∩
436c,2227,∧
436d,2228,∨
436e,21d2,⇒
436f,21d4,⇔
4370,2200,∀
4371,2203,∃
4372,212b,Å
4373,2030,‰
4374,266f,♯
4375,266d,♭
4376,266a,♪
4377,2020,†
4378,2021,‡
4379,00b6,¶
437a,25ef,◯
437c,2500,─
437d,2502,│
437e,250c,┌
437f,2510,┐
4381,30a2,ア
4382,30a4,イ
4383,30a6,ウ
4384,30a8,エ
4385,30aa,オ
4386,30ab,カ
4387,30ad,キ
4388,30af,ク
4389,30b1,ケ
438a,30b3,コ
438c,30b5,サ
438d,30b7,シ
438e,30b9,ス
438f,30bb,セ
4390,30bd,ソ
4391,30bf,タ
4392,30c1,チ
4393,30c4,ツ
4394,30c6,テ
4395,30c8,ト
4396,30ca,ナ
4397,30cb,ニ
4398,30cc,ヌ
4399,30cd,ネ
439a,30ce,ノ
439d,30cf,ハ
439e,30d2,ヒ
439f,30d5,フ
43a1,ff5e,～
43a2,30d8,ヘ
43a3,30db,ホ
43a4,30de,マ
43a5,30df,ミ
43a6,30e0,ム
43a7,30e1,メ
43a8,30e2,モ
43a9,30e4,ヤ
43aa,30e6,ユ
43ac,30e8,ヨ
43ad,30e9,ラ
43ae,30ea,リ
43af,30eb,ル
43b0,2518,┘
43b1,2514,└
43b2,251c,├
43b3,252c,┬
43b4,2524,┤
43b5,2534,┴
43b6,253c,┼
43b7,2501,━
43b8,2503,┃
43b9,250f,┏
43ba,30ec,レ
43bb,30ed,ロ
43bc,30ef,ワ
43bd,30f3,ン
43be,309b,゛
43bf,309c,゜
43c0,30ac,ガ
43c1,30ae,ギ
43c2,30b0,グ
43c3,30b2,ゲ
43c4,30b4,ゴ
43c5,30b6,ザ
43c6,30b8,ジ
43c7,30ba,ズ
43c8,30bc,ゼ
43c9,30be,ゾ
43ca,30c0,ダ
43cb,30c2,ヂ
43cc,30c5,ヅ
43cd,30c7,デ
43ce,30c9,ド
43cf,30d0,バ
43d0,30d3,ビ
43d1,30d6,ブ
43d2,30d9,ベ
43d3,30dc,ボ
43d4,30f4,ヴ
43d5,30d1,パ
43d6,30d4,ピ
43d7,30d7,プ
43d8,30da,ペ
43d9,30dd,ポ
43da,30f0,ヰ
43db,30f1,ヱ
43dc,30fd,ヽ
43dd,30fe,ヾ
43e0,ff3c,＼
43e1,2513,┓
43e2,251b,┛
43e3,2517,┗
43e4,2523,┣
43e5,2533,┳
43e6,252b,┫
43e7,253b,┻
43e8,254b,╋
43e9,2520,┠
43ea,252f,┯
43eb,2528,┨
43ec,2537,┷
43ed,253f,┿
43ee,251d,┝
43ef,2530,┰
43f0,2525,┥
43f1,2538,┸
43f2,2542,╂
4442,300e,『
4443,300f,』
4444,ff3b,［
4445,ff3d,］
4446,3092,を
4447,3041,ぁ
4448,3043,ぃ
4449,3045,ぅ
444a,2015,―
444b,00b1,±
444c,2260,≠
444d,221e,∞
444e,2103,℃
4450,00b4,´
4451,3047,ぇ
4452,3049,ぉ
4453,3083,ゃ
4454,3085,ゅ
4455,3087,ょ
4456,3063,っ
4457,308e,ゎ
445a,2010,‐
445b,3003,〃
445c,4edd,仝
445d,3005,々
445e,3006,〆
445f,3007,〇
4460,00a8,¨
4461,2018,‘
4462,201c,“
4463,3014,〔
4464,3008,〈
4465,300a,《
4466,3010,【
4467,2266,≦
4468,2234,∴
4469,2642,♂
446a,00a7,§
446b,203b,※
446c,3012,〒
446d,3231,㈱
446e,2116,№
446f,2121,℡
4470,ff3e,＾
4471,2019,’
4472,201d,”
4473,3015,〕
4474,3009,〉
4475,300b,》
4476,3011,】
4477,2267,≧
4478,2235,∵
4479,2640,♀
447a,00d7,×
447b,00f7,÷
447c,2225,∥
447d,3013,〓
447e,2025,‥
447f,2026,…
4481,3042,あ
4482,3044,い
4483,3046,う
4484,3048,え
4485,304a,お
4486,304b,か
4487,304d,き
4488,304f,く
4489,3051,け
448a,3053,こ
448c,3055,さ
448d,3057,し
448e,3059,す
448f,305b,せ
4490,305d,そ
4491,305f,た
4492,3061,ち
4493,3064,つ
4494,3066,て
4495,3068,と
4496,306a,な
4497,306b,に
4498,306c,ぬ
4499,306d,ね
449a,306e,の
449d,306f,は
449e,3072,ひ
449f,3075,ふ
44a2,3078,へ
44a3,307b,ほ
44a4,307e,ま
44a5,307f,み
44a6,3080,む
44a7,3081,め
44a8,3082,も
44a9,3084,や
44aa,3086,ゆ
44ac,3088,よ
44ad,3089,ら
44ae,308a,り
44af,308b,る
44ba,308c,れ
44bb,308d,ろ
44bc,308f,わ
44bd,3093,ん
44c0,304c,が
44c1,304e,ぎ
44c2,3050,ぐ
44c3,3052,げ
44c4,3054,ご
44c5,3056,ざ
44c6,3058,じ
44c7,305a,ず
44c8,305c,ぜ
44c9,305e,ぞ
44ca,3060,だ
44cb,3062,ぢ
44cc,3065,づ
44cd,3067,で
44ce,3069,ど
44cf,3070,ば
44d0,3073,び
44d1,3076,ぶ
44d2,3079,べ
44d3,307c,ぼ
44d5,3071,ぱ
44d6,3074,ぴ
44d7,3077,ぷ
44d8,307a,ぺ
44d9,307d,ぽ
44da,3090,ゐ
44db,3091,ゑ
44dc,309d,ゝ
44dd,309e,ゞ
44e0,25cb,○
44e1,25cf,●
44e2,25b3,△
44e3,25b2,▲
44e4,25ce,◎
44e5,2606,☆
44e6,2605,★
44e7,25c7,◇
44e8,25c6,◆
44e9,25a1,□
44ea,25a0,■
44eb,25bd,▽
44ec,25bc,▼
44ed,00b0,°
44ee,2032,′
44ef,2033,″
44f0,2192,→
44f1,2190,←
44f2,2191,↑
44f3,2193,↓
4541,4e00,一
4542,4e8c,二
4543,4e09,三
4544,56db,四
4545,4e94,五
4546,516d,六
4547,4e03,七
4548,516b,八
4549,4e5d,九
454a,5341,十
454b,767e,百
454c,5343,千
454d,4e07,万
454e,5104,億
454f,90fd,都
4550,9053,道
4551,5e9c,府
4552,770c,県
4553,5e02,市
4554,533a,区
4555,753a,町
4556,6751,村
4557,6771,東
4558,897f,西
4559,5357,南
455a,5317,北
455b,5927,大
455c,4e2d,中
455d,5c0f,小
455e,4e0a,上
455f,4e0b,下
4560,5e74,年
4561,6708,月
4562,65e5,日
4563,7530,田
4564,5b50,子
4565,5c71,山
4566,672c,本
4567,5ddd,川
4568,85e4,藤
4569,91ce,野
456a,5de5,工
456b,696d,業
456c,6728,木
456d,4e95,井
456e,90ce,郎
456f,5cf6,島
4570,96c4,雄
4571,9ad8,高
4572,5ca1,岡
4573,592b,夫
4574,539f,原
4575,4eac,京
4576,4f50,佐
4577,6b63,正
4578,677e,松
4579,6a5f,機
457a,548c,和
457b,88fd,製
457c,7537,男
457d,7f8e,美
457e,5409,吉
457f,5d0e,崎
4580,77f3,石
4581,8c37,谷
4582,96fb,電
4583,9577,長
4584,6cbb,治
4585,6ca2,沢
4586,91d1,金
4587,65b0,新
4588,53e3,口
4589,6a4b,橋
458a,4e45,久
458b,798f,福
458c,6240,所
458d,5e73,平
458e,5185,内
458f,56fd,国
4590,5316,化
4591,962a,阪
4592,5bae,宮
4593,4eba,人
4594,4f5c,作
4595,90e8,部
4596,6e05,清
4597,6b21,次
4598,7fa9,義
4599,751f,生
459a,4ee3,代
459b,51fa,出
459c,6c34,水
459d,68ee,森
459e,5149,光
459f,52a0,加
45a0,5408,合
45a1,795e,神
45a2,6797,林
45a3,91cd,重
45a4,884c,行
45a5,4fe1,信
45a6,660e,明
45a7,6d77,海
45a8,5b89,安
45a9,5e78,幸
45aa,4fdd,保
45ab,592a,太
45ac,5bcc,富
45ad,6c5f,江
45ae,9234,鈴
45af,524d,前
45b0,77e5,知
45b1,6b66,武
45b2,4f0a,伊
45b3,662d,昭
45b4,5206,分
45b5,52dd,勝
45b6,7528,用
45b7,5e83,広
45b8,9020,造
45b9,6c17,気
45ba,6210,成
45bb,898b,見
45bc,5229,利
45bd,4f1a,会
45be,5b66,学
45bf,5ca9,岩
45c0,7523,産
45c1,9593,間
45c2,5730,地
45c3,81ea,自
45c4,826f,良
45c5,95a2,関
45c6,611b,愛
45c7,653f,政
45c8,5c3e,尾
45c9,8a08,計
45ca,6587,文
45cb,624b,手
45cc,7236,父
45cd,65b9,方
45ce,4e8b,事
45cf,6238,戸
45d0,54c1,品
45d1,559c,喜
45d2,6e21,渡
45d3,5f18,弘
45d4,53e4,古
45d5,8fba,辺
45d6,5009,倉
45d7,9244,鉄
45d8,4e4b,之
45d9,5834,場
45da,6d0b,洋
45db,57ce,城
45dc,6d25,津
45dd,7acb,立
45de,5ea6,度
45df,5348,午
45e0,4eca,今
45e1,5f66,彦
45e2,8a2d,設
45e3,901a,通
45e4,52d5,動
45e5,5f8c,後
45e6,5948,奈
45e7,5b9a,定
45e8,6c60,池
45e9,5c4b,屋
45ea,6d5c,浜
45eb,7406,理
45ec,5742,坂
45ed,5b9f,実
45ee,82f1,英
45ef,7684,的
45f0,53f8,司
45f1,79c0,秀
45f2,6a2a,横
45f3,540d,名
45f4,5b5d,孝
45f5,7af9,竹
45f6,535a,博
45f7,529b,力
45f8,5eab,庫
45f9,8449,葉
45fa,6804,栄
45fb,6c38,永
45fc,5668,器
45fd,7389,玉
45fe,591a,多
4641,8cc0,賀
4642,771f,真
4643,6075,恵
4644,9759,静
4645,5186,円
4646,8302,茂
4647,654f,敏
4648,8c4a,豊
4649,5175,兵
464a,6cd5,法
464b,767a,発
464c,9752,青
464d,5897,増
464e,6599,料
464f,5fe0,忠
4650,8cc7,資
4651,6642,時
4652,7269,物
4653,8eca,車
4654,5fb3,徳
4655,8981,要
4656,5bfe,対
4657,585a,塚
4658,79cb,秋
4659,767d,白
465a,6cb3,河
465b,702c,瀬
465c,6cb9,油
465d,9686,隆
465e,8535,蔵
465f,5f53,当
4660,4fca,俊
4661,5fd7,志
4662,6625,春
4663,793e,社
4664,99ac,馬
4665,5165,入
4666,5efa,建
4667,6839,根
4668,6749,杉
4669,9032,進
466a,8208,興
466b,6d66,浦
466c,7cbe,精
466d,540c,同
466e,6027,性
466f,7c73,米
4670,8005,者
4671,52a9,助
4672,679d,枝
4673,8fd1,近
4674,76f4,直
4675,76ee,目
4676,6765,来
4677,753b,画
4678,76f8,相
4679,9ed2,黒
467a,4e38,丸
467b,8239,船
467c,7531,由
467d,58eb,士
467e,7b2c,第
467f,718a,熊
4680,7d19,紙
4681,5065,健
4682,68b0,械
4683,82b3,芳
4684,571f,土
4685,6709,有
4686,5bb6,家
4687,7dda,線
4688,7d4c,経
4689,8abf,調
468a,5929,天
468b,671f,期
468c,7f6e,置
468d,6d45,浅
468e,6589,斉
468f,5f0f,式
4690,5f62,形
4691,9762,面
4692,7a2e,種
4693,8f38,輸
4694,5916,外
4695,5143,元
4696,4f53,体
4697,9e7f,鹿
4698,5fa1,御
4699,5973,女
469a,5eb7,康
469b,4e16,世
469c,52c7,勇
469d,5800,堀
469e,597d,好
469f,5150,児
46a0,5bfa,寺
46a1,92fc,鋼
46a2,7279,特
46a3,57fc,埼
46a4,9054,達
46a5,5411,向
46a6,53d6,取
46a7,7b49,等
46a8,667a,智
46a9,56de,回
46aa,9580,門
46ab,904b,運
46ac,5099,備
46ad,601d,思
46ae,963f,阿
46af,4e0d,不
46b0,9808,須
46b1,5168,全
46b2,5bff,寿
46b3,5584,善
46b4,677f,板
46b5,98ef,飯
46b6,8c9e,貞
46b7,73fe,現
46b8,98df,食
46b9,7d44,組
46ba,985e,類
46bb,516c,公
46bc,6750,材
46bd,9999,香
46be,5546,商
46bf,7d50,結
46c0,8868,表
46c1,77e2,矢
46c2,6f5f,潟
46c3,79c1,私
46c4,5236,制
46c5,90a6,邦
46c6,6cbc,沼
46c7,7cf8,糸
46c8,5b8f,宏
46c9,7b56,策
46ca,6ce2,波
46cb,54e1,員
46cc,6570,数
46cd,958b,開
46ce,6e96,準
46cf,6a39,樹
46d0,8cbb,費
46d1,660c,昌
46d2,5f37,強
46d3,7814,研
46d4,53cb,友
46d5,5b87,宇
46d6,82e5,若
46d7,83ca,菊
46d8,6301,持
46d9,82b1,花
46da,5f15,引
46db,7d00,紀
46dc,8352,荒
46dd,5225,別
46de,4fee,修
46df,8d8a,越
46e0,4f4f,住
46e1,85ac,薬
46e2,6bdb,毛
46e3,9060,遠
46e4,554f,問
46e5,5965,奥
46e6,578b,型
46e7,5fc3,心
46e8,767b,登
46e9,65e9,早
46ea,67f3,柳
46eb,6d69,浩
46ec,8cea,質
46ed,52d9,務
46ee,6cc9,泉
46ef,5e38,常
46f0,5b88,守
46f1,57fa,基
46f2,7ba1,管
46f3,6cf0,泰
46f4,4f38,伸
46f5,6700,最
46f6,4ee5,以
46f7,6b4c,歌
46f8,88d5,裕
46f9,8d64,赤
46fa,8db3,足
46fb,898f,規
46fc,6d41,流
46fd,8aa0,誠
46fe,6607,昇
4741,5dde,州
4742,7167,照
4743,5869,塩
4744,9001,送
4745,96c5,雅
4746,672b,末
4747,54f2,哲
4748,5cb8,岸
4749,4e5f,也
474a,5c90,岐
474b,521d,初
474c,8328,茨
474d,5247,則
474e,6bd4,比
474f,80fd,能
4750,8a71,話
4751,6295,投
4752,8ee2,転
4753,83c5,菅
4754,9023,連
4755,4ed6,他
4756,6c11,民
4757,7d66,給
4758,9152,酒
4759,7e41,繁
475a,4fa1,価
475b,6e80,満
475c,671d,朝
475d,4ed8,付
475e,6761,条
475f,7121,無
4760,8003,考
4761,697d,楽
4762,4e3b,主
4763,610f,意
4764,6226,戦
4765,5207,切
4766,5264,剤
4767,7247,片
4768,7d30,細
4769,6e08,済
476a,7a32,稲
476b,5e03,布
476c,91cc,里
476d,5c5e,属
476e,7ae0,章
476f,5909,変
4770,4f55,何
4771,685c,桜
4772,5f7c,彼
4773,67fb,査
4774,76ca,益
4775,58f2,売
4776,4ec1,仁
4777,6df1,深
4778,53f0,台
4779,9ce5,鳥
477a,9db4,鶴
477b,652f,支
477c,6574,整
477d,89d2,角
477e,5609,嘉
477f,5473,味
4780,885b,衛
4781,8b70,議
4782,5727,圧
4783,7387,率
4784,8def,路
4785,706b,火
4786,961c,阜
4787,8f1d,輝
4788,70b9,点
4789,4e0e,与
478a,6e1b,減
478b,7551,畑
478c,9280,銀
478d,7a7a,空
478e,4ea4,交
